Group_Number,Group_Index,PathName_Nuclei,PathName_pAKT,FileName_Nuclei,FileName_pAKT,Metadata_Barcode,Metadata_Column,Metadata_CreationDate,Metadata_CreationTime,Metadata_FieldIndex,Metadata_ImagingComputer,Metadata_PlateSize,Metadata_RowNumber
356,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,Q - 27(fld 1 wv DAPI - DAPI).tif,Q - 27(fld 1 wv FITC - FITC).tif,VB00021880,27,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,17
357,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,Q - 28(fld 1 wv DAPI - DAPI).tif,Q - 28(fld 1 wv FITC - FITC).tif,VB00021880,28,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,17
358,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,Q - 29(fld 1 wv DAPI - DAPI).tif,Q - 29(fld 1 wv FITC - FITC).tif,VB00021880,29,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,17
359,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,Q - 3(fld 1 wv DAPI - DAPI).tif,Q - 3(fld 1 wv FITC - FITC).tif,VB00021880,3,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,17
360,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,Q - 30(fld 1 wv DAPI - DAPI).tif,Q - 30(fld 1 wv FITC - FITC).tif,VB00021880,30,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,17
361,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,Q - 31(fld 1 wv DAPI - DAPI).tif,Q - 31(fld 1 wv FITC - FITC).tif,VB00021880,31,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,17
362,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,Q - 32(fld 1 wv DAPI - DAPI).tif,Q - 32(fld 1 wv FITC - FITC).tif,VB00021880,32,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,17
363,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,Q - 33(fld 1 wv DAPI - DAPI).tif,Q - 33(fld 1 wv FITC - FITC).tif,VB00021880,33,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,17
364,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,Q - 34(fld 1 wv DAPI - DAPI).tif,Q - 34(fld 1 wv FITC - FITC).tif,VB00021880,34,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,17
365,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,Q - 35(fld 1 wv DAPI - DAPI).tif,Q - 35(fld 1 wv FITC - FITC).tif,VB00021880,35,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,17
366,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,Q - 36(fld 1 wv DAPI - DAPI).tif,Q - 36(fld 1 wv FITC - FITC).tif,VB00021880,36,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,17
367,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,Q - 37(fld 1 wv DAPI - DAPI).tif,Q - 37(fld 1 wv FITC - FITC).tif,VB00021880,37,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,17
368,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,Q - 38(fld 1 wv DAPI - DAPI).tif,Q - 38(fld 1 wv FITC - FITC).tif,VB00021880,38,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,17
369,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,Q - 39(fld 1 wv DAPI - DAPI).tif,Q - 39(fld 1 wv FITC - FITC).tif,VB00021880,39,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,17
370,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,Q - 4(fld 1 wv DAPI - DAPI).tif,Q - 4(fld 1 wv FITC - FITC).tif,VB00021880,4,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,17
371,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,Q - 40(fld 1 wv DAPI - DAPI).tif,Q - 40(fld 1 wv FITC - FITC).tif,VB00021880,40,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,17
372,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,Q - 41(fld 1 wv DAPI - DAPI).tif,Q - 41(fld 1 wv FITC - FITC).tif,VB00021880,41,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,17
373,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,Q - 42(fld 1 wv DAPI - DAPI).tif,Q - 42(fld 1 wv FITC - FITC).tif,VB00021880,42,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,17
374,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,Q - 5(fld 1 wv DAPI - DAPI).tif,Q - 5(fld 1 wv FITC - FITC).tif,VB00021880,5,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,17
375,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,Q - 6(fld 1 wv DAPI - DAPI).tif,Q - 6(fld 1 wv FITC - FITC).tif,VB00021880,6,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,17
376,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,Q - 7(fld 1 wv DAPI - DAPI).tif,Q - 7(fld 1 wv FITC - FITC).tif,VB00021880,7,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,17
377,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,Q - 8(fld 1 wv DAPI - DAPI).tif,Q - 8(fld 1 wv FITC - FITC).tif,VB00021880,8,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,17
378,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,Q - 9(fld 1 wv DAPI - DAPI).tif,Q - 9(fld 1 wv FITC - FITC).tif,VB00021880,9,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,17
379,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 1(fld 1 wv DAPI - DAPI).tif,R - 1(fld 1 wv FITC - FITC).tif,VB00021880,1,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
380,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 10(fld 1 wv DAPI - DAPI).tif,R - 10(fld 1 wv FITC - FITC).tif,VB00021880,10,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
381,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 11(fld 1 wv DAPI - DAPI).tif,R - 11(fld 1 wv FITC - FITC).tif,VB00021880,11,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
382,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 12(fld 1 wv DAPI - DAPI).tif,R - 12(fld 1 wv FITC - FITC).tif,VB00021880,12,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
383,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 13(fld 1 wv DAPI - DAPI).tif,R - 13(fld 1 wv FITC - FITC).tif,VB00021880,13,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
384,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 14(fld 1 wv DAPI - DAPI).tif,R - 14(fld 1 wv FITC - FITC).tif,VB00021880,14,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
385,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 15(fld 1 wv DAPI - DAPI).tif,R - 15(fld 1 wv FITC - FITC).tif,VB00021880,15,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
386,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 16(fld 1 wv DAPI - DAPI).tif,R - 16(fld 1 wv FITC - FITC).tif,VB00021880,16,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
387,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 17(fld 1 wv DAPI - DAPI).tif,R - 17(fld 1 wv FITC - FITC).tif,VB00021880,17,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
388,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 18(fld 1 wv DAPI - DAPI).tif,R - 18(fld 1 wv FITC - FITC).tif,VB00021880,18,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
389,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 19(fld 1 wv DAPI - DAPI).tif,R - 19(fld 1 wv FITC - FITC).tif,VB00021880,19,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
390,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 2(fld 1 wv DAPI - DAPI).tif,R - 2(fld 1 wv FITC - FITC).tif,VB00021880,2,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
391,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 20(fld 1 wv DAPI - DAPI).tif,R - 20(fld 1 wv FITC - FITC).tif,VB00021880,20,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
392,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 21(fld 1 wv DAPI - DAPI).tif,R - 21(fld 1 wv FITC - FITC).tif,VB00021880,21,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
393,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 22(fld 1 wv DAPI - DAPI).tif,R - 22(fld 1 wv FITC - FITC).tif,VB00021880,22,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
394,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 23(fld 1 wv DAPI - DAPI).tif,R - 23(fld 1 wv FITC - FITC).tif,VB00021880,23,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
395,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 24(fld 1 wv DAPI - DAPI).tif,R - 24(fld 1 wv FITC - FITC).tif,VB00021880,24,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
396,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 25(fld 1 wv DAPI - DAPI).tif,R - 25(fld 1 wv FITC - FITC).tif,VB00021880,25,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
397,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 26(fld 1 wv DAPI - DAPI).tif,R - 26(fld 1 wv FITC - FITC).tif,VB00021880,26,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
398,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 27(fld 1 wv DAPI - DAPI).tif,R - 27(fld 1 wv FITC - FITC).tif,VB00021880,27,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
399,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 28(fld 1 wv DAPI - DAPI).tif,R - 28(fld 1 wv FITC - FITC).tif,VB00021880,28,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
400,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 29(fld 1 wv DAPI - DAPI).tif,R - 29(fld 1 wv FITC - FITC).tif,VB00021880,29,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
401,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 3(fld 1 wv DAPI - DAPI).tif,R - 3(fld 1 wv FITC - FITC).tif,VB00021880,3,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
402,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 30(fld 1 wv DAPI - DAPI).tif,R - 30(fld 1 wv FITC - FITC).tif,VB00021880,30,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
403,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 31(fld 1 wv DAPI - DAPI).tif,R - 31(fld 1 wv FITC - FITC).tif,VB00021880,31,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
404,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 32(fld 1 wv DAPI - DAPI).tif,R - 32(fld 1 wv FITC - FITC).tif,VB00021880,32,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
405,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 33(fld 1 wv DAPI - DAPI).tif,R - 33(fld 1 wv FITC - FITC).tif,VB00021880,33,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
406,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 34(fld 1 wv DAPI - DAPI).tif,R - 34(fld 1 wv FITC - FITC).tif,VB00021880,34,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
407,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 35(fld 1 wv DAPI - DAPI).tif,R - 35(fld 1 wv FITC - FITC).tif,VB00021880,35,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
408,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 36(fld 1 wv DAPI - DAPI).tif,R - 36(fld 1 wv FITC - FITC).tif,VB00021880,36,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
409,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 37(fld 1 wv DAPI - DAPI).tif,R - 37(fld 1 wv FITC - FITC).tif,VB00021880,37,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
410,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 38(fld 1 wv DAPI - DAPI).tif,R - 38(fld 1 wv FITC - FITC).tif,VB00021880,38,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
411,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 39(fld 1 wv DAPI - DAPI).tif,R - 39(fld 1 wv FITC - FITC).tif,VB00021880,39,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
412,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 4(fld 1 wv DAPI - DAPI).tif,R - 4(fld 1 wv FITC - FITC).tif,VB00021880,4,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
413,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 40(fld 1 wv DAPI - DAPI).tif,R - 40(fld 1 wv FITC - FITC).tif,VB00021880,40,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
414,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 41(fld 1 wv DAPI - DAPI).tif,R - 41(fld 1 wv FITC - FITC).tif,VB00021880,41,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
415,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 42(fld 1 wv DAPI - DAPI).tif,R - 42(fld 1 wv FITC - FITC).tif,VB00021880,42,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
416,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 5(fld 1 wv DAPI - DAPI).tif,R - 5(fld 1 wv FITC - FITC).tif,VB00021880,5,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
417,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 6(fld 1 wv DAPI - DAPI).tif,R - 6(fld 1 wv FITC - FITC).tif,VB00021880,6,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
418,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 7(fld 1 wv DAPI - DAPI).tif,R - 7(fld 1 wv FITC - FITC).tif,VB00021880,7,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
419,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 8(fld 1 wv DAPI - DAPI).tif,R - 8(fld 1 wv FITC - FITC).tif,VB00021880,8,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
420,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,R - 9(fld 1 wv DAPI - DAPI).tif,R - 9(fld 1 wv FITC - FITC).tif,VB00021880,9,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,18
421,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 1(fld 1 wv DAPI - DAPI).tif,S - 1(fld 1 wv FITC - FITC).tif,VB00021880,1,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
422,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 10(fld 1 wv DAPI - DAPI).tif,S - 10(fld 1 wv FITC - FITC).tif,VB00021880,10,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
423,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 11(fld 1 wv DAPI - DAPI).tif,S - 11(fld 1 wv FITC - FITC).tif,VB00021880,11,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
424,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 12(fld 1 wv DAPI - DAPI).tif,S - 12(fld 1 wv FITC - FITC).tif,VB00021880,12,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
425,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 13(fld 1 wv DAPI - DAPI).tif,S - 13(fld 1 wv FITC - FITC).tif,VB00021880,13,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
426,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 14(fld 1 wv DAPI - DAPI).tif,S - 14(fld 1 wv FITC - FITC).tif,VB00021880,14,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
427,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 15(fld 1 wv DAPI - DAPI).tif,S - 15(fld 1 wv FITC - FITC).tif,VB00021880,15,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
428,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 16(fld 1 wv DAPI - DAPI).tif,S - 16(fld 1 wv FITC - FITC).tif,VB00021880,16,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
429,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 17(fld 1 wv DAPI - DAPI).tif,S - 17(fld 1 wv FITC - FITC).tif,VB00021880,17,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
430,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 18(fld 1 wv DAPI - DAPI).tif,S - 18(fld 1 wv FITC - FITC).tif,VB00021880,18,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
431,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 19(fld 1 wv DAPI - DAPI).tif,S - 19(fld 1 wv FITC - FITC).tif,VB00021880,19,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
432,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 2(fld 1 wv DAPI - DAPI).tif,S - 2(fld 1 wv FITC - FITC).tif,VB00021880,2,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
433,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 20(fld 1 wv DAPI - DAPI).tif,S - 20(fld 1 wv FITC - FITC).tif,VB00021880,20,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
434,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 21(fld 1 wv DAPI - DAPI).tif,S - 21(fld 1 wv FITC - FITC).tif,VB00021880,21,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
435,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 22(fld 1 wv DAPI - DAPI).tif,S - 22(fld 1 wv FITC - FITC).tif,VB00021880,22,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
436,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 23(fld 1 wv DAPI - DAPI).tif,S - 23(fld 1 wv FITC - FITC).tif,VB00021880,23,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
437,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 24(fld 1 wv DAPI - DAPI).tif,S - 24(fld 1 wv FITC - FITC).tif,VB00021880,24,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
438,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 25(fld 1 wv DAPI - DAPI).tif,S - 25(fld 1 wv FITC - FITC).tif,VB00021880,25,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
439,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 26(fld 1 wv DAPI - DAPI).tif,S - 26(fld 1 wv FITC - FITC).tif,VB00021880,26,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
440,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 27(fld 1 wv DAPI - DAPI).tif,S - 27(fld 1 wv FITC - FITC).tif,VB00021880,27,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
441,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 28(fld 1 wv DAPI - DAPI).tif,S - 28(fld 1 wv FITC - FITC).tif,VB00021880,28,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
442,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 29(fld 1 wv DAPI - DAPI).tif,S - 29(fld 1 wv FITC - FITC).tif,VB00021880,29,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
443,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 3(fld 1 wv DAPI - DAPI).tif,S - 3(fld 1 wv FITC - FITC).tif,VB00021880,3,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
444,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 30(fld 1 wv DAPI - DAPI).tif,S - 30(fld 1 wv FITC - FITC).tif,VB00021880,30,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
445,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 31(fld 1 wv DAPI - DAPI).tif,S - 31(fld 1 wv FITC - FITC).tif,VB00021880,31,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
446,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 32(fld 1 wv DAPI - DAPI).tif,S - 32(fld 1 wv FITC - FITC).tif,VB00021880,32,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
447,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 33(fld 1 wv DAPI - DAPI).tif,S - 33(fld 1 wv FITC - FITC).tif,VB00021880,33,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
448,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 34(fld 1 wv DAPI - DAPI).tif,S - 34(fld 1 wv FITC - FITC).tif,VB00021880,34,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
449,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 35(fld 1 wv DAPI - DAPI).tif,S - 35(fld 1 wv FITC - FITC).tif,VB00021880,35,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
450,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 36(fld 1 wv DAPI - DAPI).tif,S - 36(fld 1 wv FITC - FITC).tif,VB00021880,36,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
451,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 37(fld 1 wv DAPI - DAPI).tif,S - 37(fld 1 wv FITC - FITC).tif,VB00021880,37,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
452,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 38(fld 1 wv DAPI - DAPI).tif,S - 38(fld 1 wv FITC - FITC).tif,VB00021880,38,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
453,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 39(fld 1 wv DAPI - DAPI).tif,S - 39(fld 1 wv FITC - FITC).tif,VB00021880,39,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
454,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 4(fld 1 wv DAPI - DAPI).tif,S - 4(fld 1 wv FITC - FITC).tif,VB00021880,4,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
455,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 40(fld 1 wv DAPI - DAPI).tif,S - 40(fld 1 wv FITC - FITC).tif,VB00021880,40,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
456,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 41(fld 1 wv DAPI - DAPI).tif,S - 41(fld 1 wv FITC - FITC).tif,VB00021880,41,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
457,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 42(fld 1 wv DAPI - DAPI).tif,S - 42(fld 1 wv FITC - FITC).tif,VB00021880,42,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
458,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 5(fld 1 wv DAPI - DAPI).tif,S - 5(fld 1 wv FITC - FITC).tif,VB00021880,5,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
459,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 6(fld 1 wv DAPI - DAPI).tif,S - 6(fld 1 wv FITC - FITC).tif,VB00021880,6,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
460,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 7(fld 1 wv DAPI - DAPI).tif,S - 7(fld 1 wv FITC - FITC).tif,VB00021880,7,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
461,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 8(fld 1 wv DAPI - DAPI).tif,S - 8(fld 1 wv FITC - FITC).tif,VB00021880,8,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
462,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,S - 9(fld 1 wv DAPI - DAPI).tif,S - 9(fld 1 wv FITC - FITC).tif,VB00021880,9,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,19
463,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,B - 1(fld 1 wv DAPI - DAPI).tif,B - 1(fld 1 wv FITC - FITC).tif,VB00021880,1,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,2
